gene,k,pooled_g,se,z,P.Value,tau2,Q,I2,mean_logFC,n_up,n_down,dir_consistent,studies,adj.P.Val,g_GSE30528,logFC_GSE30528,g_GSE96804,logFC_GSE96804,g_GSE104948,logFC_GSE104948,stouffer_z,stouffer_p,neglog10fdr
GPSM2,3,1.2572537603983782,0.4233253512437673,2.969946771920121,0.0029785135277724,0.3642236219372283,6.36302358500391,68.56840190387616,0.3382336108098607,3,0,True,"GSE30528,GSE96804,GSE104948",0.0254368859350239,0.504889915902348,0.3050566392905983,1.2061976051232628,0.3041370731707307,2.2427217235648373,0.4055071199682531,5.723849714151895,1.0413687794049108e-08,1.5945360574896574
FLI1,3,1.1953541594481945,0.4024869779283778,2.96992008437328,0.0029787722897643,0.3252828604194233,6.105810309268906,67.24431486245312,0.2870535047861512,3,0,True,"GSE30528,GSE96804,GSE104948",0.0254368859350239,0.4588197293937724,0.0827617038205128,1.761399573968914,0.408634682926829,1.263524981414844,0.3697641276111119,6.0573296821666585,1.3839975318865235e-09,1.5945360574896574
NARF,3,1.309384750574273,0.4409461145473964,2.96948925815635,0.0029829524124234,0.4023509890136204,6.640099005454228,69.879967175833,0.4648940845639928,3,0,True,"GSE30528,GSE96804,GSE104948",0.0254555885655239,1.039815954737561,0.399670272042735,0.7923280090102838,0.1540058292682911,2.395072268213355,0.8410061523809524,5.417145106441276,6.055819208031569e-08,1.5942168570707906
TRMT12,3,0.6099730487497356,0.205440492742562,2.9690984508788847,0.0029867488769344,0.0,1.137124286127274,0.0,0.1356215064202639,3,0,True,"GSE30528,GSE96804,GSE104948",0.0254672702675137,0.6992113442869806,0.1283046889572649,0.4383618355778975,0.078662463414636,0.989692142946344,0.1998973668888908,2.896825014968736,0.0037695994883667,1.5940176027901527
FOLR2,3,1.752781186693355,0.5903730005407135,2.9689385949018834,0.0029883030543728,0.8268960330347119,10.074609379738057,80.14811369240401,0.8819878429722735,3,0,True,"GSE30528,GSE96804,GSE104948",0.0254672702675137,2.086624984444056,0.901011414017094,0.8253850473845776,0.6671496951219513,2.591149343849613,1.0778024197777754,6.484905096894727,8.878765509648163e-11,1.5940176027901527
MPC1,3,-0.821571277576512,0.2767851956451562,-2.968263080911964,0.0029948787948784,0.0865351862913425,3.1701835887375083,36.91217104570027,-0.3110766480399955,0,3,True,"GSE30528,GSE96804,GSE104948",0.0255055119611017,-1.060606973882808,-0.3885449927692308,-1.0732805571626969,-0.4676861707317092,-0.1887661545355671,-0.0769987806190464,-4.159954725302472,3.183106862261962e-05,1.593365954640149
NPFF,3,0.8826962568964196,0.2974116585951215,2.967927555584059,0.0029981498454906,0.1206657286574008,3.646237792039731,45.148942168108405,0.2703239033760784,3,0,True,"GSE30528,GSE96804,GSE104948",0.0255055119611017,0.5317909591317218,0.1698450663589743,1.3507879082742464,0.525022560975609,0.5447803705792185,0.1161040827936519,4.640665382674052,3.4728910066472137e-06,1.593365954640149
HEXA-AS1,3,0.7585803285512986,0.2556003066785836,2.967838100073998,0.0029990225011955,0.057764374504984,2.8018127018479984,28.61764104785252,0.1314009602412022,3,0,True,"GSE30528,GSE96804,GSE104948",0.0255055119611017,0.7175082118305774,0.0982630165641025,1.0876224876750635,0.2652100853658532,0.2263388986146122,0.0307297787936509,3.705477439061704,0.0002109929111216,1.593365954640149
PICALM,3,-0.6085738462448022,0.2050686246588218,-2.96765947134674,0.0030007657521465,0.0,0.671433286833036,0.0,-0.1546452146876558,0,3,True,"GSE30528,GSE96804,GSE104948",0.0255055119611017,-0.5253222017501292,-0.1947855649059829,-0.7520617619366432,-0.1699776829268273,-0.3458851080306478,-0.0991723962301573,-2.994080069801893,0.0027527369398476,1.593365954640149
PFKFB4,3,0.6095588684519705,0.2055592356768562,2.96536843233943,0.0030232062787749,0.0,0.906975903702582,0.0,0.1294779938451271,3,0,True,"GSE30528,GSE96804,GSE104948",0.0256594838817771,0.972881747913536,0.2796073908205128,0.5458371221519855,0.0543849390243913,0.4223018310688838,0.0544416516904773,2.8121764781411693,0.0049207497008573,1.5907520833293858
PEX14,3,-0.6720551900083929,0.2266477908785719,-2.9651962959941263,0.0030248985063883,0.0215461587397158,2.3003195217867725,13.055556801669857,-0.1377658868335521,0,3,True,"GSE30528,GSE96804,GSE104948",0.0256594838817771,-0.8685466261410577,-0.2666338087435897,-0.8513779913120867,-0.1206673414634149,-0.1109113598680403,-0.0259965102936519,-3.253102838458713,0.0011415217636148,1.5907520833293858
TNNC2,3,-0.7310683874065792,0.2469183475620013,-2.9607698035602947,0.003068712072392,0.044073874629576,2.5853076208315584,22.63976697068241,-0.2761805399198151,0,3,True,"GSE30528,GSE96804,GSE104948",0.0259829097193206,-1.3792332030383083,-0.5074488313504273,-0.5262452322412147,-0.1411977195121938,-0.561384595529491,-0.1798950688968243,-3.4454377848025595,0.0005701351950242,1.5853122156846502
ZNF140,3,-1.0954849814134604,0.370014289746892,-2.960655876730669,0.0030698473245451,0.2443425737092068,4.969131068204301,59.75151444892875,-0.2936552224510805,0,3,True,"GSE30528,GSE96804,GSE104948",0.0259829097193206,-2.001331274514109,-0.5918828814358975,-0.9749055082118996,-0.1814225121951214,-0.4966138651631058,-0.1076602737222227,-4.896124733597106,9.77450366902539e-07,1.5853122156846502
NUCB2,3,-0.609344249785205,0.205820570967658,-2.9605604868376125,0.0030707981553713,0.0,1.2880099478012894,0.0,-0.3292232117222418,0,3,True,"GSE30528,GSE96804,GSE104948",0.0259829097193206,-1.0526373638758042,-0.6951599584615384,-0.525648025631337,-0.1428446219512196,-0.4052422520033942,-0.1496650547539673,-3.0275488027945987,0.0024654590026342,1.5853122156846502
NTRK1,3,0.6067915361159816,0.2049607789109579,2.96052512749082,0.0030711506797696,0.0,0.699585621626678,0.0,0.110557251888025,3,0,True,"GSE30528,GSE96804,GSE104948",0.0259829097193206,0.3371782615914683,0.0758312773675213,0.7504552428854455,0.0925901951219505,0.5425445332684187,0.1632502831746034,2.917060198333016,0.0035334756961994,1.5853122156846502
MYLIP,3,-1.2823667763569917,0.4333440571662314,-2.959234712350223,0.0030840410930128,0.3834384838391177,6.4292633222876105,68.89223695245421,-0.8979088246400879,0,3,True,"GSE30528,GSE96804,GSE104948",0.0260747215213617,-2.2949300243300708,-1.5838634221709402,-1.2251498887835337,-0.8054504878048796,-0.5082373902122694,-0.3044125639444441,-5.839894765752993,5.223380550769238e-09,1.5837803211519308
FETUB,3,-0.676293886601302,0.2286122146957557,-2.958257884432531,0.0030938317604505,0.0241906987927783,2.337011652634809,14.420623545237907,-0.0834784752007454,0,3,True,"GSE30528,GSE96804,GSE104948",0.0261402218491967,-0.14832070676775,-0.0184447021196581,-0.7989606870900942,-0.0998923292682931,-1.0139502338563864,-0.1320983942142852,-3.1909958988091187,0.0014178329283657,1.582690730930184
RELB,3,1.2106091173646367,0.4092759579396306,2.957928737028831,0.0030971371566695,0.3290687437201524,5.8860799998899695,66.02152875874289,0.3101948272073366,3,0,True,"GSE30528,GSE96804,GSE104948",0.0261508769030476,1.1983439626894912,0.2923207239059829,0.6492584817999074,0.1190953170731692,2.0660299681464225,0.5191684406428578,4.871447358304626,1.107836815216597e-06,1.582513743593284
CXorf57,3,-0.9877354628532912,0.3339906220887837,-2.957374840874198,0.0031027068161456,0.182440616826531,4.395772317860946,54.50173813885719,-0.2615146329521773,0,3,True,"GSE30528,GSE96804,GSE104948",0.0261806237415141,-0.2788751738426038,-0.1268120463247863,-1.2864032241623071,-0.2337034999999998,-1.3408165304063044,-0.4240283525317458,-5.008016461621954,5.49938322677637e-07,1.58202001079249
KIAA0895,3,-1.1709133210165652,0.3960218356784554,-2.956688787148779,0.0031096180360653,0.307447684236363,5.845574344268727,65.78608221857802,-0.269705371500044,0,3,True,"GSE30528,GSE96804,GSE104948",0.0262137418947366,-0.3516394783492867,-0.1540524626495726,-1.473663544041684,-0.3326385243902434,-1.6873750577914608,-0.322425127460316,-5.737704605681972,9.596830777957536e-09,1.5814709810280776
NCOA2,3,-0.606010595080495,0.2049702353325886,-2.956578520277204,0.0031107301591784,0.0,0.6146412878964298,0.0,-0.1179358167028108,0,3,True,"GSE30528,GSE96804,GSE104948",0.0262137418947366,-0.458236684055484,-0.1143136678974358,-0.5552107619014214,-0.0853745121951234,-0.9115433508329298,-0.1541192700158733,-2.905479653556436,0.0036669068873145,1.5814709810280776
LGR4,3,-1.6879638179936054,0.5712123682480539,-2.955054742898341,0.0031261357589489,0.7631885088925351,9.884548729619318,79.76640052360766,-0.541203511725825,0,3,True,"GSE30528,GSE96804,GSE104948",0.0263262202952439,-1.1020476265671195,-0.6263029225470086,-1.079233207599648,-0.4621636341463411,-3.249789470725017,-0.5351439784841254,-6.581684143694343,4.6514893764176337e-11,1.5796114888905186
ROR2,3,0.6059775319433177,0.2051096077457712,2.954408321498101,0.0031326921557356,0.0,1.1083913072561415,0.0,0.0746058740445367,3,0,True,"GSE30528,GSE96804,GSE104948",0.0263640776685335,0.229107981601761,0.0440954669572649,0.7555656785625265,0.0746088170731713,0.6478842704038676,0.1051133381031741,2.8261105634204267,0.0047116997856833,1.5789874175990841
FJX1,3,1.3620120972853251,0.4611111450174033,2.953760957640527,0.0031392706722508,0.4527368059137996,7.088026657131729,71.78340183035755,0.5144423307534619,3,0,True,"GSE30528,GSE96804,GSE104948",0.0264020712948278,1.44582350586955,0.522244471897436,0.6851588014104093,0.2655073902439033,2.223800376636321,0.7555751301190465,5.3978023073793375,6.74621418353242e-08,1.5783620005306473
JAK3,3,0.6065307235807513,0.2053938976674635,2.9530123848311,0.0031468933741413,0.0,1.098603024534914,0.0,0.1176657918588709,3,0,True,"GSE30528,GSE96804,GSE104948",0.0264487910919951,0.725232565849879,0.1373475352649572,0.4318156118410287,0.107842109756099,0.961066169265559,0.1078077305555567,2.7761886063147925,0.0055000292513724,1.5775941736883115
TRAF3IP2,3,0.6061288116733217,0.205273144624256,2.952791573309871,0.0031491451138168,0.0,0.6003489655529313,0.0,0.0975561749204364,3,0,True,"GSE30528,GSE96804,GSE104948",0.0264503376861098,0.877803593810489,0.1297552203846154,0.5794337274590072,0.094460280487806,0.4072812525201091,0.068453023888888,2.7587276656562545,0.0058026870139868,1.5775687790436181
CYP27B1,3,-1.7193712702771302,0.5831438283989643,-2.9484514566461355,0.0031937029279988,0.8170216885336412,10.692689725800994,81.29563233117962,-1.4354322039150107,0,3,True,"GSE30528,GSE96804,GSE104948",0.0267718531159638,-0.5779396588217012,-0.954515572991453,-1.9414744947729616,-0.9603327073170728,-2.773452926098811,-2.3914483314365063,-7.779878004162855,7.259451939244328e-15,1.5723215664229597
FANCA,3,0.6043924419037392,0.2050799561136999,2.947106354794875,0.0032076285994469,0.0,0.6076116517547253,0.0,0.0941966667662175,3,0,True,"GSE30528,GSE96804,GSE104948",0.0268533933534851,0.6716104612849366,0.1651872602136751,0.6978025985450433,0.0755762439024385,0.3076530789013553,0.0418264961825389,2.7987666403338807,0.0051298196064065,1.5710008264792803
TPM1,3,1.4600637828272234,0.4955629714732387,2.9462729599967084,0.0032162843714193,0.5506268278251983,8.277243193140297,75.8373657347958,0.7514687952599796,3,0,True,"GSE30528,GSE96804,GSE104948",0.026908247010593,0.5082104227782247,0.4126440783418803,1.544132668770072,1.0138176707317097,2.478755864703808,0.8279446367063485,6.736239737945077,1.62538027589229e-11,1.5701145942624208
CCL2,3,1.446493339572512,0.4911298687620551,2.945235937733846,0.0032270847699172,0.5314388044103416,7.941218411454651,74.81494782821815,1.48512983858562,3,0,True,"GSE30528,GSE96804,GSE104948",0.0269809597233862,0.8337421372468541,0.7888489087179488,1.0488932486316778,1.4915324146341504,2.7683733815423874,2.175008192404761,6.187141564576549,6.12649436479539e-10,1.5689426063632332
PSEN1,3,0.6039008111914274,0.2050673311254249,2.944890382476693,0.0032306909993257,0.0,0.3326617871657382,0.0,0.1951761697798434,3,0,True,"GSE30528,GSE96804,GSE104948",0.0269934678402187,0.8260299440776397,0.359152323111111,0.5354628755947161,0.1029321829268319,0.5559966660064126,0.1234440033015875,2.949088363926952,0.0031871283468365,1.56874131821765
SNAPC4,3,0.6028393792987685,0.2047292524483116,2.944568849295088,0.0032340498309147,0.0,0.0665174593643205,0.0,0.1462970608181448,3,0,True,"GSE30528,GSE96804,GSE104948",0.0270038938884215,0.5719893118738882,0.202064689034188,0.5767357815132451,0.0792542073170743,0.7041184635699741,0.1575722861031723,2.916844798748305,0.0035359166712228,1.568573607236452
HEY2,3,1.4469888656069432,0.4916087083150214,2.9433751704001896,0.0032465472085197,0.5326991076048556,7.838899561195186,74.48621475008332,0.4229776170035286,3,0,True,"GSE30528,GSE96804,GSE104948",0.0270905622252996,1.4131959331439656,0.293227180982906,0.7463588735151724,0.2842644268292682,2.461290117556687,0.6914412431984118,5.564362419474081,2.631126155216348e-08,1.5671819817216686
LYST,3,0.8070294851601212,0.2742389598038485,2.9427966242920225,0.0032526201902044,0.0819716870159989,3.097642552723304,35.434771250747026,0.2460643719273453,3,0,True,"GSE30528,GSE96804,GSE104948",0.027123544636959,1.2448647401191095,0.476219835111111,0.9347564012071358,0.2228457195121933,0.1966400569639255,0.0391275611587316,3.964005670703315,7.37025003807563e-05,1.5666535553773175
DHODH,3,0.6063879759614214,0.2061987964139441,2.940792994465872,0.0032737323106675,0.0,1.938211453459023,0.0,0.2114005993645836,3,0,True,"GSE30528,GSE96804,GSE104948",0.0272640518997779,1.1512717311529796,0.4525654754615384,0.5192689799268014,0.1155699512195136,0.3310022450123258,0.066066371412699,2.961155966217992,0.0030648669064247,1.564409600190767
APOBR,3,0.601661786268034,0.2047855623947713,2.9380088089813308,0.0033032763771815,0.0,0.2087485277605905,0.0,0.1020582878834587,3,0,True,"GSE30528,GSE96804,GSE104948",0.0274922000109993,0.5772933904349262,0.1282834022136752,0.5441099367910676,0.0961791463414636,0.7807520078395317,0.0817123150952374,2.7707064283529323,0.0055934832387028,1.5607905051762856
SUMO3,3,0.7980923031727715,0.2717260453518913,2.937121107176988,0.0033127470583818,0.0767630192133348,3.0017753027789187,33.37276117407978,0.2513308069335018,3,0,True,"GSE30528,GSE96804,GSE104948",0.0275381238619244,1.4617130746129667,0.5537090261880342,0.5096933742274818,0.0624425243902457,0.7221606968029414,0.1378408702222255,3.5490272631695627,0.0003866570455309,1.5600656510133153
RALYL,3,-0.7984657578224093,0.2718679721076073,-2.9369614656424874,0.0033144528576652,0.0808099758300922,3.1144070883844464,35.78231929090968,-0.4131467555203105,0,3,True,"GSE30528,GSE96804,GSE104948",0.0275381238619244,-0.7160906879963064,-0.6054698390427351,-1.172846952714251,-0.4122247560975607,-0.2728033482241819,-0.2217456714206358,-4.189643836420279,2.7939263698606287e-05,1.5600656510133153
TRPC4,3,0.6031950765438583,0.2053984057212741,2.936707684880449,0.0033171661987803,0.0,1.480571076598907,0.0,0.1850124443899965,3,0,True,"GSE30528,GSE96804,GSE104948",0.0275381238619244,0.536424636021076,0.1088347014529914,0.4563538763330148,0.195589048780489,1.1001341257496036,0.2506135829365092,2.9562259668853605,0.0031142883550953,1.5600656510133153
CMA1,3,0.6021620097399106,0.2050481894904537,2.9366853286356136,0.0033174053213903,0.0,0.3405876487490141,0.0,0.2323946939041467,3,0,True,"GSE30528,GSE96804,GSE104948",0.0275381238619244,0.8274112042814671,0.2610129716923076,0.5361891083055077,0.2542237195121957,0.5449253565657943,0.1819473905079371,2.9623806615192505,0.0030527012039646,1.5600656510133153
CRABP2,3,0.6034700770681453,0.2056295445901654,2.934744023631938,0.0033382295099389,0.0,1.1320527310360498,0.0,0.1647375482787401,3,0,True,"GSE30528,GSE96804,GSE104948",0.0276930167906219,1.018868559348972,0.2615259018290599,0.4641082125126539,0.1072764146341453,0.5645346885893331,0.1254103283730154,2.903039192517256,0.003695603851657,1.5576297309949692
MCTP1,3,1.0675584985844842,0.3639776881567686,2.9330328020674625,0.0033566842587537,0.2379764752373615,5.0201506198375645,60.16055789049785,0.4592199195161755,3,0,True,"GSE30528,GSE96804,GSE104948",0.0278280654815154,0.345642944343374,0.1522584026495726,1.1656463209540513,0.487097609756097,1.7734150125843815,0.738303746142857,5.242570030961924,1.583552583126847e-07,1.5555169833858502
PTPN18,3,-0.6023374893841555,0.2054701261738098,-2.931508830994879,0.0033731977560872,0.0,1.9618286457718077,0.0,-0.0756921460994674,0,3,True,"GSE30528,GSE96804,GSE104948",0.0279468560206396,-0.2251638710970383,-0.0688574105299145,-0.8660648093239955,-0.1019759756097569,-0.3773677451264348,-0.0562430521587309,-2.8701780430158133,0.0041024073410949,1.5536670425070036
FBXO17,3,-1.6034236628959235,0.5471300703667156,-2.9306078202231216,0.0033829957206158,0.7129153541758272,9.977133173135622,79.95416152823148,-0.7638874531571626,0,3,True,"GSE30528,GSE96804,GSE104948",0.0279910864092371,-0.5597817410536277,-0.4880850948717949,-2.2378786685712417,-0.8602243658536617,-1.9974999074341533,-0.9433528987460312,-7.740114988621169,9.932694078933456e-15,1.5529802450715184
POLE2,3,1.526908916326162,0.5210523034881596,2.930433098758692,0.003384898711217,0.6244182086524911,9.002545180761038,77.78406039800704,0.30630607148508,3,0,True,"GSE30528,GSE96804,GSE104948",0.0279910864092371,0.5104222812787979,0.1436539241538461,1.6741816830190217,0.2757933536585368,2.5316769453257524,0.4994709366428571,6.8277608086869215,8.625023198334704e-12,1.5529802450715184
PRKG1,3,-1.9960134555931643,0.6811875987159888,-2.930196408970993,0.0033874781884558,1.1404694760889995,12.655445747322004,84.1965266184068,-0.4256564449817348,0,3,True,"GSE30528,GSE96804,GSE104948",0.0279910864092371,-1.3662714742302915,-0.2838741213846154,-1.1554208792491982,-0.5207783048780499,-3.899921586110096,-0.4723169086825391,-7.024220013530134,2.152653757984853e-12,1.5529802450715184
SF3B1,3,0.9137684022970118,0.3118648597291599,2.9300139909657568,0.0033894674255632,0.1431010495367686,3.904657091929143,48.77911291790603,0.2188259658945471,3,0,True,"GSE30528,GSE96804,GSE104948",0.0279910864092371,0.2414807271723879,0.2061309478717948,1.1470379209774186,0.1978447560975595,1.309521134779156,0.252502193714287,4.568452405533297,4.913386073524527e-06,1.5529802450715184
ALDH8A1,3,-0.815511151119583,0.2783302073143733,-2.9300130912433278,0.0033894772395175,0.0898415006649838,3.2238356101637398,37.96209727026312,-0.5236694846510863,0,3,True,"GSE30528,GSE96804,GSE104948",0.0279910864092371,-0.1982609474329906,-0.1161436190854701,-1.0424663510465022,-0.6048210487804875,-1.1205063883979387,-0.8500437860873014,-4.245700637860783,2.179114134157945e-05,1.5529802450715184
MATN3,3,-0.7513192353032329,0.2564781328725544,-2.9293695602368097,0.0033965033505457,0.057391145670458,2.775770880002322,27.94794359978563,-0.2554697476675649,0,3,True,"GSE30528,GSE96804,GSE104948",0.0280152242966853,-1.2048566245146233,-0.3516782642735043,-0.835679448296625,-0.3369067682926827,-0.1870834677804034,-0.0778242104365078,-3.6739520868106834,0.0002388275356966,1.5526058961154638
TSC22D1,3,-1.3293225685869812,0.4537952753026072,-2.92934422400176,0.0033967802442275,0.4359068155509671,7.001263825819978,71.43372897012972,-0.3578153389736453,0,3,True,"GSE30528,GSE96804,GSE104948",0.0280152242966853,-2.27195877606889,-0.6576889959743589,-1.3953912657474157,-0.3444031097561009,-0.4521497566297324,-0.0713539111904761,-5.967817506623799,2.404480802297495e-09,1.5526058961154638
HOXA3,3,0.8505942043424125,0.2904173263009851,2.928868656620254,0.0034019814216535,0.1073888612803541,3.4376189583826817,41.82019519286825,0.1546551154237123,3,0,True,"GSE30528,GSE96804,GSE104948",0.0280375881356114,0.2466405808057922,0.0651131979829059,0.9551737684993749,0.1503994024390236,1.3776964233128155,0.2484527458492076,4.136364790255512,3.528511060484609e-05,1.5522593482105977
PRKAR1A,3,-0.6001482367071919,0.2049199745002865,-2.9286956440957037,0.0034038754201535,0.0,0.2450630810549885,0.0,-0.1934823465701581,0,3,True,"GSE30528,GSE96804,GSE104948",0.0280375881356114,-0.7641509708979215,-0.3594248726837606,-0.5895228635976688,-0.0984521951219523,-0.4615759068168129,-0.1225699719047614,-2.9320261184358114,0.0033675842406117,1.5522593482105977
MLF1,3,-0.6000397337091461,0.2050563162115871,-2.9262192201385098,0.0034310906821587,0.0,0.6916404851247575,0.0,-0.2300887715603106,0,3,True,"GSE30528,GSE96804,GSE104948",0.0282254096502734,-0.6664114238209325,-0.4015326180940172,-0.7018552833809112,-0.1900532073170708,-0.2841816055580017,-0.098680489269844,-2.9730760106844203,0.0029483142830364,1.5493597462121282
SLC1A6,3,-0.5988278054364331,0.2046901687830234,-2.9255328137972523,0.0034386690916577,0.0,0.2488804894599342,0.0,-0.0708606444833031,0,3,True,"GSE30528,GSE96804,GSE104948",0.0282665113830028,-0.4555863740432582,-0.0926954239572649,-0.6891463979897134,-0.0594614390243908,-0.5258583540506421,-0.0604250704682538,-2.6810434982188176,0.0073392975165356,1.5487277882774622
PADI4,3,-0.5987331368150105,0.2046694371551325,-2.9253666064522905,0.0034405064277154,0.0,0.0076717233178482,0.0,-0.1084278619771091,0,3,True,"GSE30528,GSE96804,GSE104948",0.0282665113830028,-0.609875385482135,-0.1780388727350427,-0.5834624460103849,-0.0637993902439033,-0.6262490304456318,-0.0834453229523815,-2.7834254773157063,0.005378821752645,1.5487277882774622
TLE1,3,0.646431378074385,0.221032030532866,2.9246049837933548,0.0034489372061936,0.0153872032105031,2.209434649514765,9.47910586813515,0.2402758558974559,3,0,True,"GSE30528,GSE96804,GSE104948",0.0283175896929582,0.632786967661211,0.1424915089316239,0.4284690059363674,0.1503371219512201,1.2325508636649485,0.4279989368095238,3.142395276521385,0.0016757164534902,1.547943715233546
FAP,3,0.9331851841237038,0.3191099503838837,2.924337467387332,0.0034519029373286,0.1544789041052932,4.028067818322191,50.34840300099368,0.4721610511458844,3,0,True,"GSE30528,GSE96804,GSE104948",0.0283237603427252,0.2831320136687659,0.0572033907179487,1.038911284172789,0.6047895975609756,1.5266831839979964,0.754490165158729,4.654955970989807,3.240499466495867e-06,1.5478490889877916
KCND1,3,0.6278596504456442,0.2147453441064083,2.923740456671013,0.0034585298689659,0.0090720548130432,2.1249938855351256,5.882082126728052,0.1660471738726837,3,0,True,"GSE30528,GSE96804,GSE104948",0.0283599449255207,0.3696275508258932,0.0956307741025641,0.5251490777924581,0.0680432073170731,1.219926216124185,0.334467540198414,3.0737289481053147,0.0021140140805647,1.5472946168798625
MMP1,3,0.8124981520701633,0.2780886529430418,2.9217234988605565,0.0034810042140381,0.0865085444245172,3.1292061734483294,36.086026642468376,0.3387500112939284,3,0,True,"GSE30528,GSE96804,GSE104948",0.0285259486905676,1.1664444670778575,0.4128162920170939,0.4235768769943913,0.0881237073170719,1.1817586657831338,0.5153100345476194,3.6245448153709017,0.0002894708242962,1.544759903290911
SCN2A,3,0.6004823742483066,0.2055451446289982,2.921413567477628,0.0034844694414378,0.0,1.601445205541789,0.0,0.1485725143414237,3,0,True,"GSE30528,GSE96804,GSE104948",0.0285360647214293,0.7201202122745635,0.1684740184102564,0.7502102841751145,0.238873695121951,0.1214165545994686,0.0383698294920638,2.9042601603637888,0.0036812212748903,1.5446059186638246
FBP1,3,-1.1908868512379112,0.4077641597458254,-2.9205285034865134,0.0034943823018619,0.3367426130159489,6.229716556159163,67.8958106364783,-1.123339361999426,0,3,True,"GSE30528,GSE96804,GSE104948",0.0285989369196535,-0.3848665420880739,-0.4150344468376069,-1.672360674099722,-1.8936249634146352,-1.4490804204862036,-1.0613586757460354,-6.137163329415628,8.400800453469326e-10,1.5436501101754736
REL,3,0.6664987263759868,0.2283035489999907,2.9193533315420077,0.0035075840776661,0.0234686065555315,2.326202782916869,14.02297277401746,0.1861049760528306,3,0,True,"GSE30528,GSE96804,GSE104948",0.0286702974578308,0.922761785061563,0.3145921233760683,0.8198251639167187,0.2094025121951226,0.1058034092468858,0.0343202925873011,3.2898680816785317,0.001002343630775,1.5425678011719544
DUSP2,3,-0.9168705730411348,0.3142805208573057,-2.917363667783362,0.0035300392876744,0.1473994106268103,3.9613365640039695,49.51199001433812,-0.3812084924273355,0,3,True,"GSE30528,GSE96804,GSE104948",0.0288354167100454,-0.239894838433342,-0.2514245896581196,-1.1607244428909056,-0.1893731585365854,-1.3024520206170516,-0.7028277290873017,-4.665907011165116,3.0725864074857437e-06,1.5400737680760213
NPR1,3,-0.9238555338770468,0.3167231056016149,-2.9169186508265166,0.0035350795837442,0.1499886894061488,3.965697431549904,49.56750900639577,-0.3306247044955422,0,3,True,"GSE30528,GSE96804,GSE104948",0.0288532332746358,-1.3146986649703494,-0.4087371818290598,-1.1613488162725774,-0.5123781219512189,-0.2238168472140221,-0.0707588097063478,-4.603794375592509,4.1486208971544e-06,1.5398055130228643
IGFBP6,3,2.5474415482599464,0.873501226799612,2.916357149941759,0.0035414485283564,1.9544397987705315,17.393496192070476,88.50144917436565,1.2897825670588907,3,0,True,"GSE30528,GSE96804,GSE104948",0.028860660432761,1.7360895399964793,0.8292663203162393,1.3230500082347136,1.1297054878048778,5.183996996152671,1.910375893055555,8.504968222834044,1.8164534033358898e-17,1.539693734953474
KCNE4,3,1.3615119002628384,0.4672329461345346,2.913989502509966,0.0035684190568909,0.4760577868128531,7.584992951997874,73.63214425303845,0.509977355689211,3,0,True,"GSE30528,GSE96804,GSE104948",0.0290561531354229,0.4503449080646714,0.2039643897435897,1.4773562707444818,0.4632924756097569,2.2806516052015096,0.8626752017142865,6.3879326029324215,1.6814340997995903e-10,1.5367618842791253
KRT19,3,1.2034418152184312,0.413426931002551,2.910893618613842,0.0036039670053634,0.3393072584411031,6.040097900218287,66.88795391995681,1.4565902414527143,3,0,True,"GSE30528,GSE96804,GSE104948",0.0293269376161636,0.9075531472624084,1.1399482775641023,0.752975808354624,0.9703747926829288,2.2402298536322536,2.259447654111112,5.2046127828170885,1.9440153062776585e-07,1.5327332846443624
ART4,3,-0.5963063277919957,0.2049862163038377,-2.909006949560597,0.0036257880002492,0.0,0.3828114502170613,0.0,-0.3204915064831288,0,3,True,"GSE30528,GSE96804,GSE104948",0.029476449466086,-0.8259975179532876,-0.3100598345299145,-0.5563367732332566,-0.4740326219512187,-0.4687842257496221,-0.1773820629682534,-2.953085805807678,0.0031461449842198,1.530524829841175
PRKY,3,0.6422628648561336,0.2208766187626645,2.907790188269113,0.0036399245824288,0.0160366451581458,2.2283114220739475,10.24593868757591,0.2478605555484081,3,0,True,"GSE30528,GSE96804,GSE104948",0.0295631207990026,0.2099768631873025,0.0437013937350427,0.9305994573472396,0.4891955975609763,0.4880283863784402,0.2106846753492055,3.283709425675513,0.0010245049376673,1.5292497220280363
TNNT2,3,-2.04570239741834,0.7039098322799948,-2.9061994926143027,0.0036584812033801,1.2327686303231968,12.68267767976326,84.23045944634198,-1.7365378922836885,0,3,True,"GSE30528,GSE96804,GSE104948",0.0296905394152286,-3.1015489188557543,-3.237843932478633,-0.9306136319408668,-0.7976620609756075,-2.3669017759442066,-1.1741076833968247,-7.196391687920582,6.18268583330678e-13,1.5273819121065768
SCN9A,3,0.6043252580158578,0.2079543395650473,2.906047833768946,0.0036602548982032,0.0024469057796102,2.0341155389855725,1.6771682007102786,0.215938213580556,3,0,True,"GSE30528,GSE96804,GSE104948",0.0296905394152286,0.2167780398637783,0.0970604414700854,0.592958925279666,0.2476953170731706,1.1034735302303942,0.3030588821984121,3.062884489707173,0.002192146595904,1.5273819121065768
TSPAN2,3,-1.330963931504059,0.4580708471585591,-2.9055853254144144,0.0036656688989938,0.4425104590897086,6.940810774600698,71.18492255517427,-1.0850459652740765,0,3,True,"GSE30528,GSE96804,GSE104948",0.0297156125196003,-2.3403581875854256,-1.879760973589744,-0.7153278061887793,-0.6321897560975636,-1.229008536838471,-0.7431871661349216,-5.375455603617681,7.63892734048075e-08,1.5270153133229578
