gene,AveExpr,logFC,t,P.Value,n_dn,n_ctrl,adj.P.Val
LINC00083,5.7366937704918035,0.19802276829268184,3.9327207241806432,0.0002157587677631082,41,20,0.001159656472646758
CGB1,3.163589180327869,-0.15008353658536633,-3.932212259092573,0.00021612344776673775,41,20,0.001161414563246571
FAP,3.859964426229508,0.6047895975609756,3.932057137019157,0.00021623482197364018,41,20,0.0011618110523462014
RERG,10.114147213114755,1.6189373414634147,3.9317991411870388,0.00021642017950680302,41,20,0.0011626048405454106
PSMB7,9.092482786885249,-0.23333498780487716,-3.9316624770693167,0.00021651842796743906,41,20,0.0011629304859808315
HDAC7,5.637366557377047,0.15086349999999626,3.931229141789957,0.00021683023839127772,41,20,0.0011644028701098936
ASB11,3.2491065573770497,0.09926865853658473,3.931043791370385,0.00021696374082180232,41,20,0.0011649173749301253
RNU12-2P,3.3128201639344264,-0.32260569512195136,-3.9309152844508066,0.00021705634695581803,41,20,0.001165212159574354
C3orf65,3.6241231147540978,0.16669531707317065,3.930856056151128,0.00021709904153003427,41,20,0.0011652389507616722
KBTBD3,5.575389016393444,-0.27153701219512083,-3.9302666567587417,0.00021752434892635854,41,20,0.0011673189796091528
FAM120AOS,7.978239016393443,-0.21434207317073017,-3.9301971707332775,0.00021757454243121675,41,20,0.0011673856308744364
LINC00312,4.609073278688523,0.5039184390243898,3.9300982496418215,0.00021764601768701981,41,20,0.0011675664253805499
VPS39,9.016313770491806,-0.2114962682926791,-3.929906685970682,0.00021778449587817148,41,20,0.0011681065333417025
TBC1D3B,4.26833524590164,0.21150224390243988,3.9297945479993093,0.0002178655978639543,41,20,0.0011683387648768883
NCK1,6.483588852459018,0.24854725609756123,3.9295167838977707,0.00021806661137316135,41,20,0.0011691237055966057
KGFLP1,5.464408196721313,-0.5227830975609775,-3.9294877560933843,0.00021808762862852069,41,20,0.0011691237055966057
OTTHUMG00000032989,7.2568916393442615,0.3628765609756073,3.9291716112368613,0.0002183166559278705,41,20,0.001170148500078189
LAMA2,5.631038524590165,0.7307160609756105,3.9289322220156224,0.00021849023239420097,41,20,0.0011708757815402776
ATP2A3,6.0489147540983605,0.2489755975609773,3.928435059447187,0.0002188511393898536,41,20,0.0011724708267393487
CCDC43,7.239983770491803,-0.20777824390243893,-3.9284177018754516,0.0002188637501847372,41,20,0.0011724708267393487
COQ9,5.854691803278688,-0.34681876829268177,-3.9281270917697015,0.00021907499093102236,41,20,0.0011733990632102678
CRLF1,3.7213527868852463,0.22989975609756197,3.9275228791030736,0.00021951481307152843,41,20,0.0011753516976869209
TSSC1,4.283048196721309,-0.12265136585365966,-3.9274840120083323,0.00021954313448940472,41,20,0.0011753516976869209
MTMR6,7.893042459016393,-0.319276292682928,-3.9274695911929447,0.00021955364344755196,41,20,0.0011753516976869209
EP400,6.2394118032786885,0.13938098780487973,3.9272305012982307,0.00021972794721574884,41,20,0.0011760810891414475
C2orf69,5.421883770491805,-0.18629062195121904,-3.927116232357853,0.00021981129971828655,41,20,0.0011763235009166486
OTTHUMG00000009712,3.6244798360655746,0.29562881707317157,3.926841411000305,0.00022001189032254542,41,20,0.0011771931216098105
RBBP4,10.715470491803275,0.14390121951219115,3.926338718149074,0.0002203792586103743,41,20,0.0011789546455519505
C18orf56,5.278518032786886,-0.4411898902439022,-3.9259970674993276,0.0002206292737317964,41,20,0.0011800878685844873
OTTHUMG00000163056,4.3718009836065574,0.3776398170731712,3.92573827166267,0.00022081883838611383,41,20,0.0011808974217551217
CDK18,5.408082786885245,-0.1708769390243905,-3.925416463697623,0.00022105477707782864,41,20,0.00118195465148621
TMEM140,7.972943114754099,-0.31080152439024467,-3.925264646377638,0.00022116616852352908,41,20,0.0011821566790606321
MIR4295,4.217585409836064,0.933178609756097,3.925260701265783,0.00022116906385143424,41,20,0.0011821566790606321
NOTO,3.067942459016393,-0.1392935609756103,-3.925081995355507,0.00022130025480944127,41,20,0.001182653358963476
RNA5SP122,4.703717540983606,0.36883879268292574,3.9246891659069476,0.00022158890045778347,41,20,0.001183991177152109
STARD8,6.259920327868857,-0.39398065853658437,-3.9244225478340358,0.0002217850139173838,41,20,0.0011847503084335478
HMGN3,12.328798360655739,-0.2854229268292716,-3.9243691871609823,0.00022182428390552772,41,20,0.0011847503084335478
OTTHUMG00000019201,3.3211004918032776,0.29302464634146297,3.92433970905295,0.00022184598074437604,41,20,0.0011847503084335478
RNPEP,6.256386229508199,-0.16183637804877993,-3.9241941566316396,0.00022195314193880313,41,20,0.0011851178043570682
OTTHUMG00000035686,4.376994098360656,-0.5759224268292682,-3.9239333277010773,0.00022214529857606584,41,20,0.0011859389277065668
ZNF862,4.998802459016394,0.1378458048780491,3.9234145891518386,0.00022252793665529405,41,20,0.0011877764909036033
TYSND1,4.317840327868852,-0.18484290243902368,-3.922767209600523,0.00022300635339693057,41,20,0.0011899913517129193
ZBTB46,6.22654393442623,0.17771075609756082,3.922748902570325,0.00022301989675202163,41,20,0.0011899913517129193
LRFN3,6.63121786885246,-0.3309400731707317,-3.922528909710037,0.00022318270709868632,41,20,0.001190654507661816
LOC100507577,8.612893278688524,0.369120341463411,3.921859804089341,0.0002236785954394896,41,20,0.0011930940614527832
CARS2,5.017041967213114,-0.176818963414636,-3.920772126687574,0.0002244869575882978,41,20,0.001197199210399714
EMX2,6.145400819672131,-0.7016274756097589,-3.920717854835749,0.00022452736592494527,41,20,0.001197208116616707
GIGYF2,7.834496065573768,0.17285549999999805,3.9204286664333012,0.00022474280030672052,41,20,0.001198150119627255
OTTHUMG00000163057,3.917519016393443,0.38819807317073174,3.9203365678991386,0.00022481145193225423,41,20,0.0011983094035816345
CCM2,4.854079672131147,0.14336736585365806,3.920198211433949,0.00022491462280739083,41,20,0.001198652598355305
RNA5SP265,3.590191967213114,0.4066795121951219,3.920020085226856,0.00022504751656479292,41,20,0.0011991540516267112
MID1,4.832325573770491,0.18069550000000056,3.918822001690235,0.0002259433284028509,41,20,0.001203719800774023
SNORA70F,3.819314098360655,0.4944996219512179,3.918350356489224,0.000226296918954014,41,20,0.0012053957739182701
MIR4787,7.869007704918033,0.14922713414634003,3.918268197332972,0.00022635856773046872,41,20,0.0012055163769964046
SH3RF1,9.295344426229509,-0.45300470731707065,-3.918008434191901,0.00022655358931064116,41,20,0.001206347118822427
L1CAM,4.263371639344262,0.2690005365853656,3.9175735726412904,0.00022688043058968462,41,20,0.0012078793638887516
OTTHUMG00000009217,3.7225583606557375,-0.42853934146341466,-3.917422814382211,0.00022699384604575043,41,20,0.0012082750279097342
POFUT1,6.838367704918034,-0.3239885487804868,-3.9160141739192516,0.00022805620356770794,41,20,0.0012137208491923564
DEPTOR,6.913984426229507,-0.4284321219512188,-3.915514889758,0.00022843389582722997,41,20,0.0012155216168286058
MIR3125,4.935787868852459,0.6091978780487786,3.915234695888182,0.000228646116724693,41,20,0.0012164414249228159
STAB1,4.918363278688526,0.21866532926829318,3.915102224727364,0.00022874651732791547,41,20,0.0012167661132563214
HLA-C,11.960747540983604,-0.33888841463414465,-3.914679002890278,0.00022906756348768924,41,20,0.0012182641627236338
ZNF460,7.959874426229509,0.21267490243902554,3.914286968443932,0.00022936533802778443,41,20,0.0012194395762369283
RNA5SP378,3.3585231147540995,0.19387007317073213,3.9142841379778797,0.00022936748929510643,41,20,0.0012194395762369283
HIST1H3D,3.69054524590164,-0.3352281097560974,-3.9138241242038436,0.00022971737599559156,41,20,0.001221089698167141
KLC1,9.588266721311479,0.3210961463414641,3.9134115214403518,0.00023003163827035582,41,20,0.0012225499193027252
TP53INP2,6.813055409836067,-0.23383842682926925,-3.9132564667079204,0.00023014984377556162,41,20,0.0012228450082030174
MRPL13,6.255303606557374,-0.2844792926829278,-3.9131964237531354,0.0002301956330208083,41,20,0.0012228450082030174
FA2H,3.3772713114754094,-0.19675801219512268,-3.913183008240212,0.00023020586499676932,41,20,0.0012228450082030174
ATN1,8.305549344262294,-0.20263702439024556,-3.913121241071587,0.00023025298029200509,41,20,0.001222885092958312
GHDC,4.622998196721312,-0.16664947560975651,-3.9129850955572847,0.0002303568632790303,41,20,0.0012232266081852975
SLC35G1,4.1423672131147535,0.2097391463414624,3.9124209875806684,0.0002307877743262765,41,20,0.0012251970161479555
RAB24,5.90649,-0.2579124634146357,-3.9123929637905346,0.00023080920134049785,41,20,0.0012251970161479555
LOC340094,4.383733114754098,-0.4682514512195137,-3.912343716438689,0.00023084686054132162,41,20,0.0012251970161479555
DENND4B,5.384636557377048,0.1285345243902416,3.9119570295777066,0.00023114276335137518,41,20,0.0012265568511975018
C2orf78,3.175977213114752,-0.15471502439024531,-3.911155826010387,0.00023175702579233658,41,20,0.0012296053016501566
ZNF714,6.426604590163933,0.21784675609755944,3.9108048459286957,0.00023202660726054508,41,20,0.0012308242872274538
DPY19L2P2,4.950873606557377,0.1807238170731722,3.9104884953281354,0.0002322698486930658,41,20,0.001231701396599473
NFXL1,6.12391655737705,0.18283568292682784,3.910486137142782,0.000232271662817723,41,20,0.001231701396599473
CD1A,3.4259006557377054,0.16657635365853674,3.910378840612222,0.00023235421920329732,41,20,0.0012319277997045641
SYT5,3.742176557377051,0.11974010975609772,3.9100556094513417,0.000232603091086237,41,20,0.0012330357684425652
ZNF418,5.629372622950819,0.25990109756097546,3.9099787758388302,0.00023266228681683142,41,20,0.0012331380507758832
PHACTR4,12.735004918032786,-0.5124819512195113,-3.9098897401601236,0.00023273090162564345,41,20,0.0012332902117181946
WDFY4,3.936507704918033,0.24308976829268225,3.909375319599251,0.00023312771769784662,41,20,0.0012351812301477712
MIR221,3.8566560655737696,0.5234143170731702,3.909116163222774,0.0002333278731686932,41,20,0.0012360298114978512
OTTHUMG00000154795,2.9056816393442615,0.14288006097560935,3.9087294004197397,0.00023362689072537303,41,20,0.0012374017237133939
MGC2752,6.536661475409836,-0.244650207317072,-3.908664865717199,0.00023367682021939665,41,20,0.001237454100219406
L3MBTL1,4.003257704918033,0.09091113414634222,3.908082379819497,0.00023412794476582773,41,20,0.0012396306549576678
ALOX12,3.7679132786885243,0.16159313414634147,3.907900683049863,0.00023426883674365097,41,20,0.0012401641657352747
TRAJ38,3.622212786885246,0.7285777317073161,3.9074402010622937,0.00023462627042628676,41,20,0.0012418436183463594
MYADM,12.458044262295084,-0.3611582926829282,-3.907386166648712,0.0002346682471698271,41,20,0.001241853112805395
SNAR-G1,4.052140327868852,0.21842958536585133,3.90717505035326,0.00023483232249270946,41,20,0.0012425086332198572
PCTP,5.5944570491803285,-0.22083108536585172,-3.906895107667299,0.00023505005833361186,41,20,0.0012434478008901532
TP53,6.564921967213117,0.34074000000000115,3.906585100503735,0.00023529140434149097,41,20,0.0012445115268139276
CPSF6,9.183237868852455,0.2534436463414629,3.9065229299677635,0.00023533983385527052,41,20,0.001244554682631269
PPARA,6.287874590163934,-0.24834053658536615,-3.9057203743907523,0.00023596586811997937,41,20,0.0012476518655685136
OXLD1,5.749772786885246,-0.2956576463414633,-3.90488228285764,0.0002366213304655272,41,20,0.0012509035610737459
LOC441204,5.747531147540983,0.22279676829268347,3.9038014118625015,0.00023746925187997966,41,20,0.0012551714091586748
FAM45A,9.257863934426227,-0.2580844024390263,-3.9036865599061565,0.00023755952234600223,41,20,0.0012554338300450067
VCAN,7.817848032786885,2.0956401707317074,3.9027728701700837,0.00023827883286363868,41,20,0.0012590198888101818
ABHD17A,5.8675654098360654,-0.19850008536585317,-3.902384909653948,0.00023858489091922613,41,20,0.0012602570127133574
VIL1,4.196921803278688,-0.4790072560975629,-3.902372705780324,0.00023859452455543938,41,20,0.0012602570127133574
OTTHUMG00000163348,4.458082131147541,0.21053723170731686,3.901868059751926,0.00023899321541057868,41,20,0.0012621471842556278
NIPAL2,6.269951967213111,0.262776792682927,3.9018156768853234,0.00023903463665905106,41,20,0.0012621502555865323
OTTHUMG00000017924,3.7073177049180326,-0.3389186707317067,-3.901649477244374,0.00023916610310011332,41,20,0.0012626287011118897
OTTHUMG00000160443,4.50559475409836,0.37623870731707143,3.9015956668198024,0.00023920868285131144,41,20,0.0012626378041878362
DGKI,3.3833857377049172,0.15851034146341503,3.900998397883807,0.00023968178632380254,41,20,0.0012649189901531963
VDAC2,9.476012295081967,-0.2255738414634152,-3.900728700649856,0.00023989571110187233,41,20,0.0012656257699871828
MORC3,7.485717049180331,0.16078193902439075,3.9007263026866514,0.00023989761399724694,41,20,0.0012656257699871828
HOXD11,5.037792295081968,0.34934967073170675,3.9002284794670747,0.00024029297410742726,41,20,0.001267445736356556
OTTHUMG00000041633,3.7253424590163933,0.28234662195121984,3.900188681026624,0.00024032460815561944,41,20,0.001267445736356556
WDR6,6.033088032786886,-0.11965368292682843,-3.8998656944691925,0.00024058148417632367,41,20,0.0012685839905253852
CNST,6.836407540983605,-0.28069887804878135,-3.899532388568375,0.0002408468439288153,41,20,0.0012697665833538104
MS4A6A,6.270636065573769,1.4020441829268275,3.899163735492569,0.000241140672714453,41,20,0.0012710988385195583
ENPP4,8.644006557377049,-0.42905829268292806,-3.8985721675451486,0.00024161289204177044,41,20,0.0012733708097801698
KIAA1737,7.005468196721311,-0.17240653658536864,-3.8985056559935827,0.00024166604044564924,41,20,0.0012734337561760938
NAV2,6.045671803278692,0.41887331707317266,3.89814076340268,0.00024195782068584158,41,20,0.0012746573884724144
PRODH,4.314555901639343,-0.139867195121953,-3.89811211383722,0.00024198074415685667,41,20,0.0012746573884724144
COL11A2,3.8750822950819677,0.08169654878048993,3.8980519058279097,0.00024202892539040862,41,20,0.0012746939228341137
OTTHUMG00000163969,2.9978588524590166,0.23364465853658611,3.8971314664839904,0.00024276665215031322,41,20,0.001278361455904827
UTP6,6.297068032786883,0.2580211219512165,3.8967385524722404,0.00024308222802110017,41,20,0.0012798051545131347
DPCD,6.59883475409836,-0.23303078048780534,-3.896513574361129,0.00024326310060721518,41,20,0.0012804286496236916
ST13P4,6.801774262295081,-0.2890667073170734,-3.896488192061605,0.000243283514984317,41,20,0.0012804286496236916
OSGEP,5.941256885245902,0.22697190243902376,3.896076729823843,0.0002436146739383192,41,20,0.0012819532603548023
OTTHUMG00000078687,3.317691967213115,0.255464975609756,3.895916160118156,0.0002437440234096916,41,20,0.0012824155674968536
ZNF396,4.512026557377051,-0.2993209634146323,-3.895486169938828,0.00024409073385480524,41,20,0.0012840211284736605
OTTHUMG00000003394,4.016692622950819,0.3766037682926817,3.895130422469548,0.00024437793892287006,41,20,0.0012853131726363683
LRRIQ1,5.016859508196721,-0.23534542682926762,-3.8947397389534033,0.0002446937229320246,41,20,0.0012867550633340516
OTTHUMG00000031374,5.433936885245902,0.6393415731707295,3.894262105937243,0.0002450803196650296,41,20,0.001288568778368108
OTTHUMG00000164675,3.5061801639344257,-0.43522954878048736,-3.893577759911299,0.0002456352530524178,41,20,0.0012912667963233494
SNORD59B,4.460824262295082,-1.2034336463414634,-3.8935052730815047,0.0002456941029828574,41,20,0.0012913565055587088
C15orf26,3.475248196721312,0.16446373170731787,3.8929406426447795,0.0002461529738060293,41,20,0.0012935178192090737
SLC39A6,10.140162786885247,-0.3033949756097556,-3.892896325500279,0.00024618902483700925,41,20,0.0012935178192090737
XYLB,5.084452950819672,-0.45911136585365764,-3.892565138823658,0.0002464585986254639,41,20,0.0012947140898385112
OTTHUMG00000163985,4.372031475409836,0.32263417073170775,3.8923934962941815,0.000246598420888882,41,20,0.0012952284496211587
FOXRED2,5.786173442622948,-0.1945610731707319,-3.892029334941107,0.0002468953239270273,41,20,0.0012965675422200135
ATP1A1OS,4.8517567213114745,-0.2046464878048777,-3.890656140449577,0.00024801799014934365,41,20,0.0013022419275510475
MYO5C,7.309500655737705,-0.40124214634146593,-3.8902523058452028,0.0002483490805016829,41,20,0.001303758847104554
SUB1,8.268091475409836,-0.23239813414634014,-3.8891843392066736,0.00024922671776934295,41,20,0.0013081439729384415
OTTHUMG00000159250,6.855568196721309,0.8513586951219514,3.8889789504371617,0.0002493958441043553,41,20,0.0013088094009246222
MAPK8IP1,4.811758196721311,-0.16165714634146156,-3.8888033064342133,0.0002495405647163491,41,20,0.0013093465454259371
ZNF331,4.84939524590164,-0.1660252682926826,-3.888384911494508,0.00024988562325129604,41,20,0.0013109345079920735
C14orf178,3.846306557377049,0.2178749756097571,3.8883297380557096,0.00024993116006345186,41,20,0.0013109508658793246
TCEAL8,10.081541147540982,-0.2957106707317063,-3.887332815738641,0.0002507553339047823,41,20,0.001315050669324164
DSCR9,4.429169016393441,0.19589854878048918,3.8867386399380046,0.0002512477909062112,41,20,0.0013174097349773425
FRMD6,5.931879344262296,0.40928596341463486,3.8851849789904622,0.0002525398702735941,41,20,0.0013239600832579178
BOK-AS1,4.143212950819671,-0.19763858536585488,-3.884751053083528,0.00025290187711641746,41,20,0.0013255578178933542
LOC100126582,4.977835245901639,0.480602256097562,3.8847168719282212,0.0002529304142409678,41,20,0.0013255578178933542
LINC-ROR,4.323933606557379,0.263292524390244,3.8846431490394213,0.00025299197445368554,41,20,0.001325655640978493
RNA5SP217,6.275835573770491,1.3110121097560965,3.884391533637585,0.0002532021871753025,41,20,0.0013263453684880166
ITGA10,3.7360598360655746,0.14770753658536595,3.884382858581975,0.000253209437763446,41,20,0.0013263453684880166
TCEA3,6.831111967213117,-0.34217210975609813,-3.88414290696627,0.0002534100677436602,41,20,0.001327171351231625
ADAM12,4.8185039344262295,0.704767121951221,3.883925027073544,0.0002535923752281654,41,20,0.0013279011108821503
ADAM1A,4.774273770491805,0.4726373292682924,3.883436848425425,0.00025400130829164374,41,20,0.0013298171154926732
WAC,10.600490163934422,-0.14788756097561162,-3.8833521632922623,0.00025407231100297396,41,20,0.0013299635453162112
RNA5SP364,3.581052622950821,0.419613975609757,3.8832123467128836,0.0002541895793957407,41,20,0.0013303520662532372
IL5,3.789798524590164,0.34380124390244005,3.8829029863310645,0.00025444923410204544,41,20,0.0013314855367293793
MPRIP-AS1,4.3281927868852454,0.4335951219512193,3.882412973468947,0.00025486103683934196,41,20,0.001333414651010642
GREM2,3.5762477049180337,-0.15157502439024384,-3.8822207222340523,0.00025502277795627247,41,20,0.001334035029238084
SERPINB1,8.834739836065573,-0.25314354878048917,-3.881993550710781,0.0002552140246159033,41,20,0.001334809516120239
ANKZF1,5.52538737704918,0.19128391463414474,3.881905001760989,0.0002552886077557209,41,20,0.0013349736755821583
CAMTA1-IT1,6.398276557377047,0.3819374512195104,3.88179873942549,0.00025537813818702536,41,20,0.0013352159297360885
OTTHUMG00000157043,4.341180491803279,0.1550195853658538,3.881574123134744,0.0002555674859976037,41,20,0.0013359798976244827
LINC00086,3.3052901639344268,-0.3388227682926832,-3.8811100241171554,0.0002559591409909475,41,20,0.0013378009897387505
CCDC78,4.0619168852459016,0.07798832926829125,3.8808292804739026,0.0002561963414236085,41,20,0.0013388143273075112
RPL41,14.651450819672128,-0.1418832926829232,-3.879896568415285,0.0002569859070397163,41,20,0.0013425401712626895
VAMP5,13.447073770491807,-0.4091332926829221,-3.8798844240289325,0.0002569962029830148,41,20,0.0013425401712626895
GUCY1B3,9.064353114754098,0.38008893902438956,3.8796513129142354,0.00025719391009432175,41,20,0.001343345917097349
OTTHUMG00000015137,5.121355573770492,-1.0650836951219516,-3.879507260483694,0.00025731615742146123,41,20,0.0013437573242835856
SPC24,3.158728196721311,0.1329445853658533,3.8793026345844157,0.000257489905200143,41,20,0.0013444374928552828
RNA5SP385,3.848722786885246,0.3694417195121953,3.879227164985411,0.0002575540148468993,41,20,0.0013445450724397675
LDHAL6A,4.215569508196721,0.20988315853658257,3.8790059461813557,0.0002577420233480518,41,20,0.00134529931288153
RNA5SP345,4.649300163934428,0.35199553658536686,3.8787294601097475,0.000257977187479002,41,20,0.0013462993885576759
GLIPR1L2,5.290687049180327,-0.7170720365853676,-3.8768212289683754,0.00025960585383137327,41,20,0.0013544705921899795
IREB2,7.9593500000000015,0.16600852439024383,3.87679232022133,0.00025963060307825395,41,20,0.0013544705921899795
OGG1,6.070533606557377,-0.24685940243902316,-3.876332061607104,0.0002600249432824841,41,20,0.0013562988813747123
ECHDC1,6.789360163934427,-0.2524333780487824,-3.8760240518675353,0.00026028916093823,41,20,0.001357447944447519
UGCG,9.728489180327868,0.3563533414634179,3.8754760436244595,0.00026075989224939617,41,20,0.001359673438496303
TYW1B,5.41014524590164,0.28320402439024495,3.8744146832900914,0.0002616739117095868,41,20,0.0013641934526577196
OTTHUMG00000164094,8.44523754098361,-0.6580709146341448,-3.8743670212111962,0.0002617150293094198,41,20,0.0013641934526577196
SLC35A5,8.25608967213115,-0.2588644024390234,-3.8739490524746376,0.0002620758726317409,41,20,0.0013658171876314341
PTPLB,8.844746065573771,-0.1999117804878061,-3.8739038514848034,0.00026211492444077125,41,20,0.0013658171876314341
LINC00651,3.425106393442623,0.28297363414634047,3.8736860365077472,0.0002623031860389266,41,20,0.0013662231146429975
NOL6,5.229387377049182,0.13852114634146506,3.873677256348608,0.0002623107776181405,41,20,0.0013662231146429975
OTTHUMG00000161728,3.343674754098361,0.3525580609756105,3.8735701336447756,0.000262403415993746,41,20,0.0013662231146429975
MSH3,8.299249180327868,-0.3409592317073198,-3.8735667726655203,0.00026240632303485014,41,20,0.0013662231146429975
LOC221122,3.7731763934426232,0.1990696219512187,3.873558056520409,0.00026241386211036505,41,20,0.0013662231146429975
METTL12,4.553330983606558,0.23344548780487795,3.8734669279723972,0.0002624926966830187,41,20,0.0013664033671869113
LMBRD2,7.5340427868852435,-0.2883547560975632,-3.8731928907823883,0.0002627299010947885,41,20,0.0013672942241722851
GMCL1,7.408461967213114,-0.20609450000000162,-3.873167004941407,0.00026275231830963277,41,20,0.0013672942241722851
CEP68,6.673397049180329,0.22829852439024467,3.8730963594634362,0.00026281350684906704,41,20,0.0013673823954832352
OTTHUMG00000156423,3.586497540983606,0.3728454512195114,3.872520330487648,0.0002633129367411387,41,20,0.0013696218676177284
LRTOMT,6.037445573770494,-0.22072764634146225,-3.872497705159651,0.00026333257199108695,41,20,0.0013696218676177284
OTTHUMG00000040659,6.379707213114753,0.49303281707317037,3.871852636138615,0.0002638929829702973,41,20,0.001372184295149718
OTTHUMG00000132939,3.6799854098360667,0.3213664634146345,3.871828422151174,0.0002639140414292161,41,20,0.001372184295149718
TRIM45,4.0307011475409835,0.1620474634146345,3.8715680092091485,0.00026414061978535217,41,20,0.0013729655125980155
C1QA,4.1851908196721315,0.42674606097560996,3.8715536201902854,0.00026415314473087853,41,20,0.0013729655125980155
KIAA0922,6.18997557377049,0.38080748780487816,3.8709288813854568,0.0002646974998929472,41,20,0.0013751759716376616
MIR634,5.51620868852459,0.4862967439024395,3.8709003550972416,0.0002647223814689357,41,20,0.0013751759716376616
FUT3,4.698134098360654,-0.46991260975609883,-3.870870141264157,0.0002647487374265719,41,20,0.0013751759716376616
LOC100126784,3.6359688524590164,0.24353037804877964,3.8708613394705695,0.00026475641583058036,41,20,0.0013751759716376616
LAMB2,9.989278196721308,-0.3599882317073213,-3.870806661145734,0.00026480412024762847,41,20,0.0013751926291804667
ART1,3.7409980327868855,0.1659602195121943,3.8695456496231,0.00026590658973397,41,20,0.001380636543007985
SNORA36C,4.1087842622950825,0.5893637926829274,3.8695055321139753,0.00026594173565851914,41,20,0.001380636543007985
PARD6A,3.2529277049180334,-0.23245432926829235,-3.8691135433023423,0.0002662853818293496,41,20,0.0013821883986288293
ACTN4,15.194272131147535,-0.530518292682931,-3.8686048049774198,0.00026673201498347447,41,20,0.001384274210422213
INTS1,6.080481475409837,-0.15241374390243756,-3.8683208130498143,0.0002669816508035906,41,20,0.0013853309961424922
CABP4,3.8558252459016393,0.11661748780487757,3.8682711884343455,0.0002670252950661972,41,20,0.0013853309961424922
PTGIR,5.982982459016392,0.43892171951219705,3.86754143050632,0.0002676679001238737,41,20,0.0013884317645734
PMS2L2,9.58307344262295,0.2564803658536601,3.867224439845369,0.0002679474958228301,41,20,0.0013896488267166576
MIEN1,5.019121967213114,-0.16218268292682936,-3.8670824318635413,0.00026807284223991996,41,20,0.0013900656358095179
MIR548J,3.102512459016393,0.30910776829268105,3.8664601048376497,0.0002686228169087435,41,20,0.0013926838041544568
OTTHUMG00000152029,3.119469344262295,-0.19764692682926688,-3.8654075938972605,0.0002695554280568516,41,20,0.001397256608349423
FLJ40448,4.373362131147542,0.12094013414634208,3.86536273183457,0.00026959524852249183,41,20,0.001397256608349423
HS3ST2,3.1599590163934423,0.17378232926829273,3.8652987742150335,0.00026965202835205643,41,20,0.001397316555368931
OTTHUMG00000060779,3.916400983606558,0.4373112073170735,3.8643380601864377,0.0002705063067306917,41,20,0.0014015083670598535
LARGE,7.050368688524592,-0.39342368292682917,-3.864271350506027,0.0002705657221474308,41,20,0.0014015812341546007
TDRD10,4.116538196721311,0.1536273048780501,3.864064851600835,0.00027074972118535447,41,20,0.0014022993352159176
HCG14,4.701067540983608,-0.43698459756097474,-3.8638147223732413,0.0002709727575212057,41,20,0.0014030284007311548
TTLL9,3.7121031147540977,0.10198845121951194,3.8638051661862076,0.00027098128212147755,41,20,0.0014030284007311548
CCL11,5.408114590163934,1.2231401463414633,3.8636040801479172,0.0002711607207169818,41,20,0.0014035740258937837
LOC100507033,4.026217540983607,0.20560651219512316,3.8635852878185126,0.00027117749582953514,41,20,0.0014035740258937837
ABCB10,6.4323155737704925,-0.1989067560975606,-3.863500650225709,0.0002712530605547784,41,20,0.001403730046290259
SLBP,8.82487508196721,-0.21412847560975834,-3.862994572889427,0.00027170531005258714,41,20,0.0014058350254771814
OTTHUMG00000035181,3.3194896721311467,0.18488902439024368,3.862861912497248,0.00027182397999468466,41,20,0.0014062136092627602
GLRX,5.497422786885246,-0.3135202317073187,-3.8624029201017267,0.0002722349507688516,41,20,0.001408103958746671
SLC25A33,7.759716393442623,-0.6821475365853678,-3.8622484265128754,0.000272373414745475,41,20,0.0014085844013903789
NCKAP5,5.91924442622951,-0.3715161463414631,-3.8614389296207277,0.00027310002747166516,41,20,0.0014118492404452182
KRTAP29-1,2.9909318032786887,-0.22652156097561038,-3.861410923686501,0.0002731251991581209,41,20,0.0014118492404452182
TMEM174,9.356331803278687,-1.935141231707318,-3.8613712885170806,0.0002731608269879869,41,20,0.0014118492404452182
LOC100996263,3.1349216393442627,-0.18717159756097423,-3.8613416628877855,0.0002731874602123412,41,20,0.0014118492404452182
TGOLN2,8.81618901639344,-0.17200137804877969,-3.861256265359999,0.0002732642459158312,41,20,0.001412009951517934
RAD9B,3.710713770491803,0.1491364756097564,3.8611998439935333,0.0002733149888941351,41,20,0.0014120360634859992
ADK,8.54449081967213,-0.28491787804878044,-3.8609605822925612,0.00027353027122130856,41,20,0.0014129120896029653
OR51I2,2.905728360655737,-0.21047326829268398,-3.86052736427639,0.0002739204853676266,41,20,0.0014146912767858456
PLXDC2,10.908675081967214,0.5236010609756097,3.860444684019376,0.0002739950189763144,41,20,0.001414839776351378
DCAF16,9.516224918032783,-0.3126191707317112,-3.8598635011006004,0.00027451948645178134,41,20,0.0014173111808874544
PAQR5,7.875462786885246,-0.8729527195121971,-3.859703347520845,0.00027466418052978175,41,20,0.0014178213628316194
TMEM66,11.75413770491803,-0.21955134146341315,-3.8593923244022124,0.0002749453899909046,41,20,0.0014190359515145136
OTTHUMG00000164193,5.754271475409835,0.3853845731707324,3.8591472566391674,0.00027516716101103793,41,20,0.001419943414768096
OTTHUMG00000132850,3.4379545901639337,0.353492902439025,3.858935000262533,0.000275359378528383,41,20,0.001420698095729495
SAE1,9.167221311475412,-0.32326829268292734,-3.8574268775963776,0.00027672883717924087,41,20,0.0014275254069478283
KAZALD1,4.098065409836066,0.12972603658536563,3.8568132548010783,0.00027728790959813464,41,20,0.0014301707019576686
MAPK3,8.417044262295082,-0.2061007560975625,-3.856004672057614,0.0002780262659484213,41,20,0.0014337396544528548
