gene,AveExpr,logFC,t,P.Value,n_dn,n_ctrl,adj.P.Val
ADCY9,0.029975044772727298,0.32372746286324794,2.699244878460968,0.012806122103301657,9,13,0.07570419548573269
DYNC2H1,-0.09663122454545457,-0.45736057589743595,-2.699081702199678,0.012810863329156244,9,13,0.07570419548573269
WDR60,-0.005001110727272739,-0.3329227401367521,-2.696894695676695,0.012874568605100535,9,13,0.0760232101483279
KIAA0355,0.1355071084545455,-0.7895909304444446,-2.6968342245921697,0.012876334301771637,9,13,0.0760232101483279
KIF4A,0.08578812095454548,0.33589666590598294,2.69591626334862,0.012903165922722452,9,13,0.07614354139672663
DCTPP1,0.03194110968181818,0.32802026585470084,2.6957435582807494,0.012908219905889142,9,13,0.07614354139672663
CCDC169-SOHLH2,0.10578976945454545,0.35648051810256415,2.6935770030887674,0.012971779973111892,9,13,0.07648438819780941
DAZAP2,0.025584327909090907,0.3274623230940171,2.6932249069366776,0.012982137212867577,9,13,0.07651137590682464
BRD4,0.04823821227272728,0.3150178429059829,2.6927174813414627,0.012997077324146192,9,13,0.07655729742753076
MLH1,-0.046057310727272746,-0.2619209235555555,-2.692567505568369,0.01300149615600885,9,13,0.07655729742753076
BST2,-0.21825466545454544,-0.9300405890598292,-2.6912392082786143,0.013040694469529423,9,13,0.07675396740469585
HK3,0.0559564486363636,0.3564684523931624,2.6895309168770276,0.013091270197985533,9,13,0.07701739716032645
ENO3,-0.009928768545454552,-0.36855981782905983,-2.6880024587339753,0.013136678374588059,9,13,0.07725020508415022
SLC15A1,0.07992919727272728,0.709924190940171,2.6875074565091697,0.013151415922291906,9,13,0.07730252778125131
NF1,-0.015214303090909103,-0.19175686504273504,-2.6859431877567723,0.01319809085829007,9,13,0.07749601069379623
RBBP6,0.027450651363636357,-0.44686234064957264,-2.685672925478436,0.01320617078554292,9,13,0.07749601069379623
TRADD,0.038198318499999995,0.37424455623076924,2.68549165272132,0.01321159283783293,9,13,0.07749601069379623
LOC101928789,0.10671568686363639,0.5542663810683761,2.685405459705097,0.013214171694005947,9,13,0.07749601069379623
HDAC6,0.05381462881818182,0.23598605868376066,2.6853406798565307,0.013216110189949734,9,13,0.07749601069379623
GSTZ1,0.06150982340909092,0.5853497597008548,2.6851943843420436,0.013220488976154958,9,13,0.07749601069379623
GFOD1,0.15339203586363637,-0.670875444982906,-2.6850332158451775,0.013225314509124854,9,13,0.07749601069379623
GGCX,0.19061426409090912,0.5679291557606838,2.6844934948351735,0.01324148633566076,9,13,0.07751347719013307
DHDDS,-0.014141450000000005,0.2881433443589743,2.6843806546738223,0.013244869753415647,9,13,0.07751347719013307
GPR45,0.02742700209090909,0.24603675446153847,2.684347541998774,0.013245862763774345,9,13,0.07751347719013307
RPL18AP16,0.044983148727272756,0.5759234287521368,2.6834328751960115,0.013273320287063775,9,13,0.07763983236405797
ARHGEF18,-0.10730708681818185,-0.5206244094871795,-2.68195542334543,0.013317785397117775,9,13,0.07786515557513263
LRP10,-0.08874880381818176,-0.5094812423247863,-2.681576523364306,0.013329211279072693,9,13,0.07786515557513263
UGDH,0.006590971590909118,0.5957375836324788,2.681567325928756,0.013329488746184977,9,13,0.07786515557513263
VRK3,0.09486562345454547,0.33686068494017096,2.6808610804317152,0.013350810925903258,9,13,0.07795530843678052
PAOX,-0.04003387781818183,0.49724778312820517,2.680226671655432,0.013369991671275894,9,13,0.07802885700861178
IDH2,0.0970229454545455,0.697520170940171,2.6800546670493284,0.013375196536416117,9,13,0.07802885700861178
AP4S1,0.03150968136363636,0.23920722480341877,2.6794069877803737,0.01339481245608103,9,13,0.0780973842012768
TBXAS1,0.00952352031818182,-0.22912564115384615,-2.679277320240097,0.013398742881400591,9,13,0.0780973842012768
RORB,0.06200456586363637,0.27364025205982906,2.6780644624425975,0.013435559110600548,9,13,0.07827750701893461
RGS6,0.05506723563636362,0.3245099224273504,2.6767435040334306,0.013475765074152095,9,13,0.07847721174067368
ALX3,0.08138704031818184,0.32566164534188036,2.6764014313263065,0.013486195177886755,9,13,0.07850341493829682
CD33,0.13187783631818184,0.4055449487948718,2.6757111103557576,0.013507266831447151,9,13,0.0785915125485125
RPS15A,0.01799912936363637,0.34106497441025646,2.6738348766451248,0.013564694493169415,9,13,0.0788909758374708
EBAG9,-0.0547004121818182,-0.5750495494358975,-2.672894342545494,0.013593568715073905,9,13,0.07902418492816568
ATP6V1B1,0.17350088486363638,0.589926964042735,2.672240391880007,0.01361367896239858,9,13,0.0791063513719359
CACNA2D3,0.04207316172727272,0.3150241540683761,2.6717286592793674,0.01362943525429096,9,13,0.07916315684995588
ITGA2,0.10719184581818181,0.3336573895555556,2.6713032726896606,0.013642546006341459,9,13,0.07918313644625856
CDH13,0.4611627745454545,-0.9922361715555555,-2.6712289136418814,0.013644839029532051,9,13,0.07918313644625856
TEK,0.21162555863636356,-0.9171560101709401,-2.670841341231774,0.013656796542105942,9,13,0.079212513864588
HPCAL1,0.15168483840909086,0.5517910836153845,2.670515904447167,0.01366684464171453,9,13,0.079212513864588
DES,0.13779908899999996,0.36010377558974355,2.670483230138625,0.013667853869208959,9,13,0.079212513864588
RAPGEF3,-0.03994668536363635,-0.3532294392991453,-2.669899334276026,0.013685900778024982,9,13,0.07925123175779825
GALNT1,0.15647021259090918,0.687031125786325,2.669879677644364,0.013686508710306475,9,13,0.07925123175779825
SLC25A20,0.13271553090909094,0.5865015192136752,2.669644898244492,0.013693771836413949,9,13,0.07925861731465302
BBS4,-0.04584782459090904,-0.514726251051282,-2.6692930026065693,0.013704664858233608,9,13,0.07928699682186988
TSPYL2,-0.08235747172727272,-0.39292771776068375,-2.6688027329854265,0.013719854877069244,9,13,0.07934020052763896
SLC38A1,0.19463675631818178,0.9712652725555556,2.6684181125420703,0.013731782656262227,9,13,0.0793745008825079
ATG13,0.03240214713636364,0.3640088753931624,2.6678678870777968,0.013748863112596377,9,13,0.07940355545628273
SP100,0.5445212595454546,-1.2592294355213676,-2.6677972795358227,0.01375105640443719,9,13,0.07940355545628273
RPL38,0.13217461440909095,0.771692277102564,2.667676630142556,0.013754804915105862,9,13,0.07940355545628273
CYAT1,0.7977550826363636,2.4120886635384617,2.667257209368237,0.013767843571150368,9,13,0.07944417844434064
PNMA3,0.056483203909090896,0.3641166663760683,2.6664834133897735,0.013791929315638758,9,13,0.07954848294166024
DGUOK,-0.07510245604545455,-0.4052454042136752,-2.6660299757509582,0.013806061765713267,9,13,0.07959531341147495
KIAA1024,-0.03146128350000002,-0.31141370643589744,-2.6656454472813773,0.013818057173977055,9,13,0.07961992253695638
TPP1,0.08184235513636362,0.289472595034188,2.665507584638639,0.013822360201701729,9,13,0.07961992253695638
YPEL1,0.05924432931818182,0.2637929999572649,2.665066838712748,0.013836125410630694,9,13,0.07964586403268122
NOVA2,0.04293725668181818,0.2598766358717949,2.6649781269676462,0.01383889758065776,9,13,0.07964586403268122
ABCB8,0.06488609181818178,0.24728648617094012,2.664550955786654,0.013852253650407147,9,13,0.07965508885060892
TP53TG3,0.06610419200000002,-0.6719657499829059,-2.6642889346465535,0.013860452085543722,9,13,0.07965508885060892
ZCCHC2,0.009695093181818187,-0.5006308527350427,-2.66428858844458,0.013860462920949597,9,13,0.07965508885060892
DIO2,0.03173297131818182,0.3322278665042735,2.664157353481546,0.013864570877978615,9,13,0.07965508885060892
PDCD1,0.03537661481818181,0.34291989235897435,2.6638990574667183,0.013872659484571786,9,13,0.0796669820378641
RGS7,-0.25921017727272716,-0.9458726923076921,-2.6632500737322915,0.013893002170188047,9,13,0.07974920629955731
ZNF573,-0.11756637318181817,-0.5835214205641026,-2.662783952620359,0.01390763025513972,9,13,0.07979857030224728
NUCB2,-0.05922955090909088,-0.6951599584615384,-2.6620023141090043,0.013932192611351016,9,13,0.07990486724283076
ATP2A2,0.022426798590909083,-0.37461448281196585,-2.661111680066483,0.013960229793375285,9,13,0.07990836048953896
FTH1,0.022035206727272705,0.28490031391452986,2.660691734754316,0.01397346808362544,9,13,0.07990836048953896
CENPF,0.08455909227272727,0.4356666373504274,2.660621395382837,0.013975686605002076,9,13,0.07990836048953896
FLG,0.14978624704545454,-0.4153286493247863,-2.660611131501171,0.013976010358091682,9,13,0.07990836048953896
SPRY4,0.028528036454545467,-0.7756576847350427,-2.6603993674703896,0.013982691594173719,9,13,0.07990836048953896
ORAI2,0.027052577227272712,0.316011790008547,2.660357145034021,0.013984024087281296,9,13,0.07990836048953896
GRK6,0.08099241645454548,0.354316389008547,2.6603051069368107,0.013985666516010915,9,13,0.07990836048953896
BID,0.1484206826818181,0.5802966768290597,2.6599784253020613,0.013995981401158585,9,13,0.07990836048953896
MEIS2,0.10778357545454541,-1.0700753741880342,-2.6599295376506147,0.0139975256309558,9,13,0.07990836048953896
AEBP1,0.09015141622727275,0.5497491537350427,2.6598856293338105,0.013998912713505122,9,13,0.07990836048953896
DOCK4,-0.04555617318181815,-0.6904272664786324,-2.659860706150476,0.013999700105058707,9,13,0.07990836048953896
AMIGO3,-0.06381080445454546,0.41550074210256405,2.6596853076075493,0.014005242602986356,9,13,0.07990836048953896
RAB22A,0.1346841290909091,-0.5187825123589743,-2.6593317306007993,0.014016421715943122,9,13,0.07993768817489837
PDZD2,-0.23516117136363635,-0.8326827483760684,-2.6587248729790667,0.014035628414322104,9,13,0.08001275336795077
SFRP1,0.35295668636363625,1.1801916629230769,2.6574203832992915,0.01407699857943068,9,13,0.0802140465759466
RREB1,0.09609259418181812,0.3746231267521367,2.656795090530035,0.01409686953912641,9,13,0.08029271174243385
MSX1,0.25543384159090904,-0.6052212606410255,-2.65404662202109,0.014184525285439098,9,13,0.08075723062509993
RARA,0.03246647890909093,0.3625597500683761,2.6537136633825193,0.014195178923701793,9,13,0.08078313990242504
IL1R2,-0.007227073636363632,0.3637063152136752,2.6530999033030516,0.014214837047461392,9,13,0.08086024838729972
TRIB3,0.16542414763636365,0.46599112158974354,2.6525754311758165,0.014231655641004919,9,13,0.08088959779085618
NPIPA1,-0.0010033958181818105,0.2784693382051282,2.6525578961538807,0.014232218271126695,9,13,0.08088959779085618
ZNF248,-0.010964110954545463,-0.39496558959829053,-2.6516400715513964,0.014261696869494057,9,13,0.08097020497024288
CTDNEP1,0.05317248009090911,0.31745339721367527,2.6515049383245235,0.014266041908646053,9,13,0.08097020497024288
TBC1D9B,-0.005430308954545446,-0.3464745851880342,-2.6515047406512915,0.014266048265491778,9,13,0.08097020497024288
NPLOC4,0.044566587636363654,0.3530141908376069,2.6513548695210085,0.014270868640596556,9,13,0.08097020497024288
UBB,-0.06177061277272727,-0.17263659412820512,-2.6509403686357063,0.01428420839911965,9,13,0.08101116820014859
NDUFC1,-0.050375029772727294,-0.46338928402564106,-2.650706358695268,0.014291744646324427,9,13,0.08101919652393852
EML1,0.24850335481818184,-0.7109392583076923,-2.6488146353601207,0.014352804599831742,9,13,0.08133051133902944
MMP3,0.0775513765909091,0.2544243948290599,2.6482535987806495,0.014370960496697434,9,13,0.0813692541313565
BECN1,0.11961338672727274,0.4265013649401709,2.6482234751164166,0.014371935949166087,9,13,0.0813692541313565
CADPS2,0.020786633181818157,0.4680246382051282,2.647879859703321,0.014383067169796822,9,13,0.08139746050731105
FADS2,0.14231935322727268,0.42464807299999996,2.647621948317449,0.014391427380316403,9,13,0.08140996762104626
EIF5,-0.03817640668181819,-0.2904515448461539,-2.646349712775692,0.01443273381725996,9,13,0.0816087558902478
BAHD1,0.009154234136363647,0.20927393455555557,2.6459424442177037,0.014445980371408908,9,13,0.08161838590368604
RPS3,-0.1356658986363636,0.7109748588888889,2.6459182158582797,0.014446768767268747,9,13,0.08161838590368604
SPINK1,0.2856906766818182,1.317255461803419,2.645594705293281,0.014457299742885238,9,13,0.08164303613334979
CREB5,0.06569067000000002,0.343248714017094,2.6452359336706928,0.014468986977264531,9,13,0.08164920014657533
DTX3,0.07927849118181816,0.3242545543418804,2.645182518454303,0.014470727773956766,9,13,0.08164920014657533
OR2B6,-0.00761730004545455,0.1989513727777778,2.644849862539981,0.014481573427111805,9,13,0.08167558050902385
SKIV2L,0.011613608318181846,0.2991308062649573,2.6445652568881184,0.01449085854855224,9,13,0.0816931408037419
ATP2C1,-0.022832001727272764,-0.4891558279487179,-2.642712431080498,0.01455144295193109,9,13,0.08199976600881731
CYSLTR1,0.041588067409090886,0.2519598334786325,2.642324513438524,0.014564157317648823,9,13,0.08203648953775211
ATP1A2,0.10152504718181818,-0.9214338138803417,-2.6410821578719763,0.014604946951976101,9,13,0.08220971132286506
LGALS3,-0.08277494318181818,0.559575072905983,2.641009644926493,0.01460733104414736,9,13,0.08220971132286506
P2RY6,0.06206440959090909,0.2758718435811966,2.640653936720474,0.014619031370712462,9,13,0.08224059424314528
FBXO2,0.0692553295454545,-0.7277763557606838,-2.6403196859820772,0.014630033917241075,9,13,0.08226752717184373
NAGLU,0.02909985459090909,0.2641461764017094,2.6395943002590214,0.014653938230866125,9,13,0.08236695556771759
KLHL7,0.06516328672727274,0.24252729984615387,2.639369346277416,0.014661358798281161,9,13,0.0823736869324481
SLC22A2,0.05271460681818183,0.9265970583760682,2.638203052390986,0.014699887999926635,9,13,0.08255511983666901
XCL1,0.19448037600000004,0.5184980157264957,2.6379954388273363,0.014706756597568427,9,13,0.08255866712553574
PAWR,0.12370925000000002,-0.6976364172649573,-2.637737393948322,0.014715297844041384,9,13,0.08257159710113429
PRKCB,0.4018626285909091,0.8776826711196581,2.6371255659453294,0.01473556787783848,9,13,0.08265030169446948
CEP290,0.07440170377272727,-0.5720411335982906,-2.6369231613713118,0.014742279367903312,9,13,0.08265292333457694
VASP,0.10381356081818179,0.47395577263247857,2.6354119151302333,0.01479248125776358,9,13,0.08289926943650149
SLC25A11,0.03415012163636364,0.6432822592820513,2.634630898753778,0.014818488606592463,9,13,0.08300987460239714
FPR2,0.06710696327272725,0.3994191003931624,2.63410936889368,0.014835879117267343,9,13,0.08307213700307438
AARSD1,0.00278314636363637,0.33234708311111116,2.633731401029135,0.014848494499451217,9,13,0.08310762016458172
POU6F1,0.05438915213636366,0.2583533517179487,2.6330752449017765,0.01487041885354462,9,13,0.08319515400015644
SLC25A14,0.032117714045454535,0.26722952865811966,2.632460188001531,0.014890997537195035,9,13,0.0832750884663501
PREB,0.072401829,0.5646291705811965,2.630947238940902,0.014941731872797204,9,13,0.08352352398657795
PCGF2,0.047089186954545455,0.23788271267521366,2.6297722266254224,0.0149812459257644,9,13,0.08368339895510263
MAP3K3,-0.10516370200000003,-0.4490405743247864,-2.6297208416885507,0.01498297616707662,9,13,0.08368339895510263
MIA3,0.020726897454545493,-0.43928005340170934,-2.6290822215882304,0.015004495535021454,9,13,0.08373784323354175
CDR2L,0.0009952017727272652,0.26391856879487174,2.6289398176983747,0.015009298024957502,9,13,0.08373784323354175
SPAG7,0.06170819195454546,0.3177507018717949,2.62886854499529,0.015011702197869197,9,13,0.08373784323354175
DBR1,0.012629531545454532,0.2618462522905983,2.627702071416279,0.015051101115867509,9,13,0.08392225167259403
MAP2K7,0.056794881909090905,0.26021377495726494,2.62745245435212,0.015059544799838922,9,13,0.08393397663809171
SPPL2B,0.10042227595454549,0.30507031385470085,2.6267027862613928,0.015084930214457466,9,13,0.08404007628315383
ATG7,-0.02983450790909091,0.34025503321367523,2.626460252385908,0.01509315153944267,9,13,0.0840505035454786
LOC644172,0.015561560045454533,0.24721954505128205,2.626141434045233,0.015103965123621263,9,13,0.08407535169948471
IFT57,-0.1168573554090909,-0.36057459050427354,-2.6258323882539893,0.015114454183987335,9,13,0.08408608390761808
BCL2L13,-0.15282721636363636,-0.7855135637606837,-2.6257103563526396,0.01511859784695407,9,13,0.08408608390761808
GABRE,0.04892594363636365,0.2920160884615385,2.6250353007711777,0.015141539008727412,9,13,0.0841783082144161
USP20,-0.07894117136363636,0.3907102008376069,2.6244499955952167,0.015161456516274227,9,13,0.0842536523534517
CIITA,0.0644942219090909,0.3777674147863248,2.623756588870761,0.015185084451150906,9,13,0.0843495438018819
SMURF1,0.042970592318181816,0.22589959373504276,2.6225603542240967,0.01522592754526843,9,13,0.08453948237670264
TARP,0.08598570454545452,0.5794714066666666,2.6223812526259307,0.01523205148209079,9,13,0.08453948237670264
BMX,0.06754231550000002,0.33269744547863256,2.621399798454078,0.015265650927285688,9,13,0.08469045319550739
FASN,0.04859807195454546,0.30772125105128206,2.6211316849786885,0.015274841700916938,9,13,0.08470363380624699
SOCS5,0.15468591063636364,-0.40953521150427347,-2.620957227939856,0.015280824773688736,9,13,0.08470363380624699
FOCAD,-0.06535400077272727,-0.533106385034188,-2.6205429702488434,0.015295040712739233,9,13,0.08474694596673471
ZNF552,0.03562604227272728,0.4371450166666667,2.619636571835752,0.015326188552446003,9,13,0.08488399910825428
CDT1,0.03276801099999998,0.19994883577777775,2.6179675004942995,0.015383700893824428,9,13,0.08516689616543452
ITIH2,0.04385532122727273,-0.48122740788888885,-2.617579352698299,0.015397104547070252,9,13,0.08520546525483651
TTC30A,0.049529401136363636,-0.3743736926068376,-2.6173551333390614,0.015404852357010704,9,13,0.08521271652726732
NUDT1,0.09923843781818183,0.4634632518974359,2.6167150935025654,0.015426988795303681,9,13,0.08529951991789257
DPP3,0.10356656209090907,0.40825105805128203,2.6161154784378042,0.015447754160931422,9,13,0.08537867299718131
POLR3D,0.02789530040909092,0.22660035751282054,2.614565961518687,0.015501537174355028,9,13,0.08564017010723603
RUVBL1,0.0696083185909091,0.5599611680256411,2.6126169618261845,0.01556943535840337,9,13,0.08597939751321877
SLC24A3,0.14448638409090905,-0.7556981284615385,-2.611409349229815,0.015611645296668036,9,13,0.08613105367478588
LOC440434,0.05032686595454547,-0.39406337282905984,-2.611292380390736,0.015615739426719502,9,13,0.08613105367478588
HOXA11,0.01746115018181817,0.4479569527350427,2.611272988305064,0.01561641828356018,9,13,0.08613105367478588
ANXA1,-0.014556450909090845,-0.9076241094871793,-2.610963577689618,0.01562725353337983,9,13,0.08614900480652858
KLRC4-KLRK1,0.14668659649999996,0.3971343167094017,2.610808427308224,0.015632689396787917,9,13,0.08614900480652858
CCDC85C,0.001328837045454556,-0.2810402491880342,-2.610123205933179,0.01565671808418616,9,13,0.08624115399188428
KCNB1,0.011709365454545454,-0.1919969529059829,-2.609881205142728,0.01566521260555634,9,13,0.08624115399188428
SECISBP2,-0.014887507636363633,-0.35795902929914525,-2.6097745881788375,0.015668956360994312,9,13,0.08624115399188428
FAM173A,0.00877727318181819,0.6551745052136753,2.608528718608151,0.015712766111358308,9,13,0.08643330084725226
IL2RB,0.12508288259090905,0.4630883288461538,2.608410576071381,0.01571692642889901,9,13,0.08643330084725226
TRMU,0.06986138990909094,0.36785495827350434,2.6073571018533768,0.015754069555526207,9,13,0.08657978469111306
MYH14,0.10428162195454545,0.32033972223076923,2.6072841602580863,0.01575664435452832,9,13,0.08657978469111306
RGS19,-0.026932868545454534,0.3900363086153845,2.606727009844819,0.01577632447839129,9,13,0.08665195316201889
FOXP3,0.08097882681818183,0.3252673012649573,2.6058273987014453,0.015808149912221518,9,13,0.08679074259148745
IGFBP5,0.2591691886363637,-0.6696230494700857,-2.604768506994632,0.015845687274090595,9,13,0.08694762404657906
FOXJ2,-0.11289976004545457,-0.40124012727350433,-2.6046509011656247,0.015849861511248415,9,13,0.08694762404657906
FAM45A,-0.0348599184090909,-0.24518930696581195,-2.6035275303258234,0.015889785780183307,9,13,0.08713052790898361
ID3,-0.35281038772727275,-1.0888844624786322,-2.6032472757283713,0.01589976062104099,9,13,0.08713355665507856
ENY2,-0.05873263940909093,-0.3268034498888889,-2.602992411184869,0.01590883687050808,9,13,0.08713355665507856
RHOBTB1,0.1416288709090909,0.6099973830769231,2.6029573499458474,0.015910085852936833,9,13,0.08713355665507856
DHRS2,0.019823295590909076,-0.7111646936153846,-2.6023840145000876,0.01593052275275449,9,13,0.0871689449785779
ABCA2,0.05466300772727271,0.2782211376068376,2.6022485511446742,0.01593535501920665,9,13,0.0871689449785779
FNDC3B,-0.02760843477272731,-0.9362746192735043,-2.602221972282009,0.015936303304990445,9,13,0.0871689449785779
NSMAF,-0.02865227795454547,-0.361104418025641,-2.601412381742864,0.01596521337467705,9,13,0.08729100761693519
CAMKK2,0.08388180995454547,0.24809189804273504,2.6009933974892037,0.015980194376480596,9,13,0.08733684267608326
FGF3,-0.01558026368181818,0.21306277067521368,2.600745133575649,0.015989077395023345,9,13,0.08734932623934132
APLNR,0.145285994090909,-0.8808052482905984,-2.6004053318605953,0.016001243184421775,9,13,0.08737972608588739
LPCAT3,0.12280496499999996,0.5456293778974358,2.599524295221269,0.016032826996864043,9,13,0.08751609524020179
PLCB2,0.05536950795454543,0.37494936175213667,2.5986674556620035,0.016063599382294548,9,13,0.08759769265316822
F11R,0.18164227104545458,0.5604511696837607,2.5985076357938586,0.01606934524288163,9,13,0.08759769265316822
ENO1,0.026289852999999985,0.2544113312136752,2.5984530285034184,0.016071308931073572,9,13,0.08759769265316822
IL7,0.2098100093636363,0.5119503713504273,2.598371362162963,0.01607424608707,9,13,0.08759769265316822
CUL2,0.02564516854545452,-0.2739874129401709,-2.598056834293661,0.016085562879698142,9,13,0.08762329046854497
PAX5,0.4870859014545454,1.2586111723418805,2.597644381206284,0.016100414355222605,9,13,0.08766811387086862
ZKSCAN1,0.042003717863636325,0.27299207414529914,2.596752134394286,0.016132586035138473,9,13,0.08780717160654933
KCNH4,0.024438404181818182,0.29299553223931624,2.5963823466714118,0.01614593708228366,9,13,0.08784371934163124
CYP2A7P1,0.039609454409090895,0.2023366253931624,2.596065800352235,0.016157374087455736,9,13,0.08786982777142628
ZNF137P,0.02154677686363635,-0.4982747225213675,-2.593836819203487,0.016238123532725628,9,13,0.08827270685942058
CTRB2,0.09481904518181818,0.3092656117435897,2.5931051231823763,0.016264713004598363,9,13,0.08838095486119397
SPIB,0.06432277640909093,0.5233653382820512,2.592544705214005,0.016285105878305547,9,13,0.08845545609812497
MPC1,-0.051375907545454576,-0.3885449927692308,-2.5920050311490614,0.01630476653170398,9,13,0.08852592066454701
SLC25A10,0.14991352590909085,0.6992737318803418,2.591569275368256,0.016320657591463828,9,13,0.08855906882578016
ADTRP,0.05315197604545454,0.28846075332478627,2.591470757867774,0.01632425231811616,9,13,0.08855906882578016
KANK2,0.025633139681818174,0.3082182977008546,2.5910807770927953,0.016338489291633923,9,13,0.088561616551745
STAT4,0.1147360355909091,0.48808323754700855,2.5908790985043804,0.016345856502647554,9,13,0.088561616551745
HILPDA,-0.04771821840909088,-0.41283537595726494,-2.5908297071024635,0.01634766121813685,9,13,0.088561616551745
MAN2B1,0.183280185090909,0.6229027179658119,2.5907251080746456,0.016351483784276255,9,13,0.088561616551745
LOC100507577,-0.06804316522727274,-0.4143638875641026,-2.5904713115734643,0.016360762242818346,9,13,0.08857562773340959
SORBS2,0.19554541681818186,0.6343165397435898,2.5890835954179137,0.016411582483642766,9,13,0.08880963175625488
THRB,0.0764848316818182,0.2661436967094017,2.5889249039501596,0.016417403407687218,9,13,0.08880963175625488
SUPT3H,-0.055683049727272754,-0.3022059416923077,-2.5884064462988747,0.016436434302211315,9,13,0.08887625852057646
SPC25,0.053999858136363585,0.1752159081111111,2.58753681735348,0.016468401921559087,9,13,0.08898797069445642
S1PR4,0.12600187568181817,0.43149267048717954,2.5874787307401834,0.016470539261269037,9,13,0.08898797069445642
RSAD2,0.10066537409090909,-0.8122430192307692,-2.5854098656512883,0.016546834176154546,9,13,0.08931530881829544
ACHE,0.11705112509090912,0.2680979526324786,2.585334829211154,0.016549607550116037,9,13,0.08931530881829544
FLRT2,-0.044820439227272725,-0.3676279386068377,-2.585130294484583,0.016557169436479682,9,13,0.08931530881829544
PDGFD,0.018247322727272742,-0.9844007500170939,-2.5851047257757322,0.016558114968655814,9,13,0.08931530881829544
NID1,0.04486612745454544,0.25850551107692304,2.5846942042201873,0.016573302996721984,9,13,0.0893608194572745
CFD,0.16769040772727276,0.7926711473162393,2.583710166691366,0.016609762431888497,9,13,0.08952093864450653
KIF14,0.09114130931818183,0.2711690721452991,2.5829576920507766,0.01663769288232544,9,13,0.08963497789309803
GOLGA3,-0.14042572231818184,-0.48998078539316237,-2.5824373318372325,0.016657033373726194,9,13,0.08967372885284736
GORASP1,-0.08274188659090911,-0.4714083508974359,-2.5823996525851003,0.01665843463391642,9,13,0.08967372885284736
GRIK5,-0.0033888582272727156,0.2633835981794872,2.5822033184020117,0.016665737924287192,9,13,0.08967657435113396
ENPEP,-0.1455318276363636,-0.7539739892991454,-2.5804441291623035,0.016731310499884373,9,13,0.0899431828942912
ADAMTS7,0.04077152599999998,0.28804437294017093,2.5803516136885203,0.016734765622046326,9,13,0.0899431828942912
HLA-G,0.05533372463636363,0.33673307485470083,2.580327409461208,0.01673566967353926,9,13,0.0899431828942912
CTNNB1,0.0720345313181819,0.5547640204871794,2.579795927807321,0.016755532550663636,9,13,0.09001338651507083
SOCS1,0.11551510113636367,0.31717279108547014,2.57940086006752,0.016770311564090794,9,13,0.090056232930576
NSFL1C,-0.013247467772727279,-0.621034273923077,-2.578792778066878,0.016793083016011817,9,13,0.0901419464245533
SHC1,-0.0011285437272727308,0.2601726226837607,2.5768665665922095,0.016865406816704346,9,13,0.090478733890888
RPS4XP2,-0.04272266027272727,0.3038416866324786,2.576619729677065,0.016874695873939728,9,13,0.090478733890888
PRKAB1,0.15083460336363635,0.5632744652478632,2.576576291774287,0.01687633104000925,9,13,0.090478733890888
SOAT2,0.036916668772727264,0.28699847602564105,2.575151013151514,0.016930066156210247,9,13,0.09070414196225288
ETHE1,0.013185584954545443,-0.5462200454786326,-2.5749690887286643,0.01693693647918023,9,13,0.09070414196225288
BUB1B,0.11326857200000001,0.4313685970940171,2.574810958054757,0.016942910355906175,9,13,0.09070414196225288
CD3EAP,0.05060345540909092,0.25466983879487176,2.574495728325564,0.016954825015856368,9,13,0.09070414196225288
KRCC1,-0.17132377772727272,-0.46072927444444456,-2.5743927299278835,0.01695871971858439,9,13,0.09070414196225288
TTC18,0.04817659345454546,0.25108233782905987,2.574372397369099,0.016959488657292125,9,13,0.09070414196225288
TFAP2C,0.08044802045454547,-0.6139737988888889,-2.5740802338102036,0.016970541327882314,9,13,0.09072659755944192
PLCH1,0.13221990013636362,0.3120425798717949,2.573612553591049,0.01698824788820267,9,13,0.09076854568833811
ERMAP,0.02948845481818181,-0.3163903606324786,-2.5734557715805213,0.016994187582803133,9,13,0.09076854568833811
CKAP5,-0.029495109045454534,-0.2620228736495726,-2.5733298551725863,0.01699895933832365,9,13,0.09076854568833811
TUBGCP2,0.0431820269090909,0.2849419321538461,2.5724005242057753,0.017034216227218974,9,13,0.09090070491861615
MARCKSL1,0.043531115818181816,0.35500628244444443,2.5722301451445553,0.017040687466649412,9,13,0.09090070491861615
BTG1,0.09899564172727268,0.6163623991282051,2.572026562026754,0.01704842285730352,9,13,0.09090070491861615
BCR,0.14214928045454545,0.8359877657264957,2.5718674786072904,0.01705446971195853,9,13,0.09090070491861615
SCML1,-0.18096241236363633,-0.5683672224957265,-2.5717734245160124,0.017058045706568145,9,13,0.09090070491861615
SHC3,0.08622091404545457,0.24789678872649576,2.5702728272650717,0.017115194231521785,9,13,0.09114649802896853
ALG12,0.0011206125909090836,0.30124239814529913,2.570200803081153,0.01711794168618386,9,13,0.09114649802896853
SLC39A8,0.05615203881818182,0.29930655533333334,2.5699399818907134,0.017127894494324947,9,13,0.09116282244526712
TRPM3,0.07052089777272728,0.23005885016239316,2.569561296842336,0.017142354557702875,9,13,0.09117660784093262
TTC37,-0.000558030409090915,-0.4052872861452992,-2.569333989738294,0.01715103974395161,9,13,0.09117660784093262
PHEX,0.0677774816818182,0.256900807,2.5693311424375294,0.017151148562659382,9,13,0.09117660784093262
